Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/2017|FI/PeopleSoft|FI/DOCX|I1, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/2017|FI/TBH Sungard Test|FI/DOC|I0, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/2017|FI/Newport Beach|FI/XLSX|I4, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/2017|FI/Newport Beach|FI/PDF|I6, 3
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/itelligence|FI/DOCX|I1, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/PeopleSoft|FI/DOCX|I1, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/Newport Beach Apps|FI/DOCX|I1, 4
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/Newport Beach Apps|FI/PPTX|I11, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/TBH Apps|FI/DOC|I0, 2
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/TBH Apps|FI/Need to Know|FI/DOC|I0, 2
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/TBH Apps|FI/Need to Know|FI/XLS|I3, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/TBH Apps|FI/Need to Know|FI/PDF|I6, 11
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/TBH Apps|FI/Need to Know|FI/OTHER|I0, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/itelligence|FI/Need to Know|FI/PDF|I6, 17
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/Test Plans|FI/PeopleSoft|FI/Need to Know|FI/PDF|I6, 1
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/2018|FI/iTelligence SAP DR Test|FI/DOCX|I1, 6
Governance|LI/Risk Control|FI/BCP and IT Disaster Recovery|FI/DR Plans and Tests - UK|FI/2018|FI/iTelligence SAP DR Test|FI/MSG|I14, 1
Infrastructure|LI/XLS|I3, 1
Infrastructure|LI/XLSX|I4, 1
Infrastructure|LI/Operations Meetings - Minutes|FI/DOC|I0, 22
Infrastructure|LI/Operations Meetings - Minutes|FI/DOCX|I1, 5
Infrastructure|LI/Operations Meetings - Minutes|FI/PDF|I6, 1
Infrastructure|LI/E-Mail Stats|FI/PPTX|I11, 5
Infrastructure|LI/Help Desk Reports|FI/XLS|I3, 1
Infrastructure|LI/Help Desk Reports|FI/XLSX|I4, 2
Infrastructure|LI/Help Desk Reports|FI/PDF|I6, 5
Infrastructure|LI/Licensing|FU/XLSX|I4, 2
Infrastructure|LI/HSBC Mandate Changes|FI/DOCX|I1, 1
Infrastructure|LI/HSBC Mandate Changes|FI/PDF|I6, 3
Infrastructure|LI/SFTP Requests|FI/DOCX|I1, 1
Infrastructure|LI/Purchasing|FU/XLS|U3, 1
Infrastructure|LI/Projects|FI/XLS|I3, 1
Infrastructure|LI/Projects|FI/XLSX|I4, 2
Infrastructure|LI/TLS documentation|FI/DOC|I0, 1
Infrastructure|LI/TLS documentation|FI/DOCX|I1, 1
Infrastructure|LI/TLS documentation|FI/XLS|U3, 1
Infrastructure|LI/Procedures|FI/PDF|I6, 1
Infrastructure|LI/Accuvant Scans|FI/XLS|I3, 1
Infrastructure|LI/Accuvant Scans|FI/XLSX|I4, 1
Infrastructure|LI/Accuvant Scans|FI/PDF|I6, 1
Infrastructure|LI/Facilties|FI/Computer Room|FI/ZIP|I12, 1
Infrastructure|LI/E-Mail Stats|FI/2010|FI/PPTX|I11, 10
Infrastructure|LI/Documentation|FI/Active Directory|FI/XLS|I3, 1
Infrastructure|LI/Documentation|FI/Active Directory|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Active Directory|FI/XLSX|U4, 1
Infrastructure|LI/Documentation|FI/Anti-Virus|FI/PDF|I6, 4
Infrastructure|LI/Documentation|FI/Anti-Virus|FI/MSG|I14, 1
Infrastructure|LI/Documentation|FI/Anti-Virus|FI/TXT|I16, 1
Infrastructure|LI/Documentation|FI/Asia|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Action File Production Access|FI/Install Admin Software|FI/DOCX|I1, 2
Infrastructure|LI/Documentation|FI/CCTV|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Action File Production Access|FI/Allow Porduction Access|FI/TXT|I16, 1
Infrastructure|LI/Documentation|FI/Citrix|FI/DOCX|I1, 2
Infrastructure|LI/Documentation|FI/Computer Room|FI/London - SunGard Hounslow|FI/VSD|I13, 1
Infrastructure|LI/Documentation|FI/Computer Room|FI/London - Tower Bridge House|FI/VSD|I13, 1
Infrastructure|LI/Documentation|FI/Desktop|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/CRM|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Encryption - BitLocker for Portable Devices|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/iDevices|FI/DOCX|I1, 2
Infrastructure|LI/Documentation|FI/Internet|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Internet|FI/DOCX|I1, 2
Infrastructure|LI/Documentation|FI/Equipment Disposals|FI/PDF|I6, 10
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2010|FI/London|FI/Annual Test Plan|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2010|FI/London|FI/Annual Test Plan|FI/VSD|I13, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2010|FI/London|FI/Annual Test Report|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2010|FI/London|FI/London Recovery Plan|FI/DOC|I0, 2
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2010|FI/London|FI/London Recovery Plan|FI/MPP|I21, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2009|FI/London|FI/Annual Test Plan|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2009|FI/London|FI/Annual Test Report|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2009|FI/London|FI/Annual Test Report|FI/VSD|I13, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2009|FI/London|FI/London Recovery Plan|FI/DOC|I0, 2
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2009|FI/London|FI/London Recovery Plan|FI/VSD|I13, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2009|FI/London|FI/London Recovery Plan|FI/MPP|I21, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2012|FI/London|FI/Annual Test Plan|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2012|FI/London|FI/Annual Test Report|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2012|FI/London|FI/Annual Test Report|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2012|FI/London|FI/London Recovery Plan|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2012|FI/London|FI/London Recovery Plan|FI/MPP|I21, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2011|FI/London|FI/Annual Test Plan|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2011|FI/London|FI/Annual Test Plan|FI/VSD|I13, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2011|FI/London|FI/Annual Test Report|FI/DOC|I0, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2011|FI/London|FI/Annual Test Report|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Internet|FI/Old Details|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2011|FI/London|FI/London Recovery Plan|FI/DOC|I0, 2
Infrastructure|LI/Documentation|FI/Disaster Recovery|FI/2011|FI/London|FI/London Recovery Plan|FI/MPP|I21, 1
Infrastructure|LI/Documentation|FI/Internet Domains Registrations|FI/XLS|I3, 1
Infrastructure|LI/Documentation|FI/Licensing|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Litespeed|FI/XLS|I3, 1
Infrastructure|LI/Documentation|FI/Litespeed|FI/OTHER|I0, 6
Infrastructure|LI/Documentation|FI/Moses|FI/VSD|I13, 1
Infrastructure|LI/Documentation|FI/Purchasing|FI/XLS|I3, 1
Infrastructure|LI/Documentation|FI/RSA Administration|FI/DOCX|I1, 2
Infrastructure|LI/Documentation|FI/SafeGuard Easy|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Cisco|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/DoubleTake|FI/PDF|I6, 4
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/DoubleTake|FI/2012|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/DoubleTake|FI/2013|FI/plrepfil01v and plreukpfil01|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/DoubleTake|FI/2013|FI/plreukpfil01v|FI/PDF|I6, 2
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/DoubleTake|FI/2015-2016|FI/PLREUKPFIL01V (326955)|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/DoubleTake|FI/2015-2016|FI/PLREUKPFIL02V (622451)|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Jam Software|FI/SpaceObServer|FI/PDF|I6, 2
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Tokyo|FI/XLS|I3, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Tokyo|FI/PDF|I6, 2
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Nortel-Avaya|FI/Old|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Symantec|FI/2013-2014|FI/PDF|I6, 4
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Symantec|FI/2013-2014|FI/ZIP|I12, 2
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Vmware|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Nortel-Avaya|FI/Old|FI/Supporting Documentation|FI/PDF|I6, 5
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Websense|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Moses|FI/MoSes - Log Option left on Fix|FI/DOCX|I1, 2
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Winzip|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Maintenance-Support Contracts|FI/Winzip|FI/MSG|I14, 1
Infrastructure|LI/Documentation|FI/Network|FI/IP Addresses|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Network|FI/Management IP Addresses|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Network|FI/Configuration Exports|FI/London - SunGard Hounslow|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Network|FI/Configuration Exports|FI/London - SunGard Hounslow|FI/TXT|I16, 2
Infrastructure|LI/Documentation|FI/Network|FI/Configuration Exports|FI/London - Tower Bridge House|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Network|FI/Configuration Exports|FI/London - Tower Bridge House|FI/TXT|I16, 4
Infrastructure|LI/Documentation|FI/Network|FI/Configuration Exports|FI/Singapore|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Network|FI/Configuration Exports|FI/Singapore|FI/TXT|I16, 3
Infrastructure|LI/Documentation|FI/Network|FI/Configuration Exports|FI/Tokyo|FI/TXT|I16, 3
Infrastructure|LI/Documentation|FI/SAN|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Network|FI/Wide Area Network|FI/VSD|I13, 2
Infrastructure|LI/Documentation|FI/Network|FI/Switch Ports|FI/Singapore|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Network|FI/Switch Ports|FI/Australia|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Network|FI/Switch Ports|FI/London - TBH|FI/XLSX|I4, 4
Infrastructure|LI/Documentation|FI/SAP|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Security|FU/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Servers|FI/XLSX|I4, 2
Infrastructure|LI/Documentation|FI/Servers|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Servers|FI/OTHER|I0, 1
Infrastructure|LI/Documentation|FI/Servers|FI/General|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Servers|FI/General|FI/XLSX|I4, 2
Infrastructure|LI/Documentation|FI/Servers|FI/_OLD|FI/PLREUKPEXCH01|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/PLREUKPBKUP01|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/PLREUKPDC01|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/PLREUKPDC02|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/PLREUKPFIL01|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/PLREUKPMGMT01|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/PLREUKPMGMT02|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/PLREUKPSQL01|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/UKINTRA01|FI/XML|I19, 1
Infrastructure|LI/Documentation|FI/Servers|FI/Server Requests|FI/DOCX|I1, 4
Infrastructure|LI/Documentation|FI/Security|FU/Firewall Rulesbase|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Security|FU/Security Checks|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Telephony|FI/DOCX|I1, 5
Infrastructure|LI/Documentation|FI/Telephony|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/System Center Configuration Manager|FI/DOCX|I1, 2
Infrastructure|LI/Documentation|FI/SICS|FI/DOCX|I1, 4
Infrastructure|LI/Documentation|FI/SICS|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Windows 7 Build|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Video Conferencing|FI/XLSX|I4, 1
Infrastructure|LI/Documentation|FI/Video Conferencing|FI/PDF|I6, 1
Infrastructure|LI/Documentation|FI/Video Conferencing|FI/TXT|I16, 2
Infrastructure|LI/Instructions|FI/Encryption - BitLocker for Portable Devices|FI/DOCX|I1, 2
Infrastructure|LI/Instructions|FI/FTP|FI/DOCX|I1, 1
Infrastructure|LI/Instructions|FI/Installation|FI/DOCX|I1, 2
Infrastructure|LI/Instructions|FI/Network|FI/DOC|I0, 1
Infrastructure|LI/Instructions|FI/Server Build|FI/DOC|I0, 1
Infrastructure|LI/Instructions|FI/Server Build|FI/DOCX|I1, 1
Infrastructure|LI/Instructions|FI/SQL Databases|FI/DOCX|I1, 1
Infrastructure|LI/Projects|FI/006 - Centralised Patch Management|FI/DOC|I0, 1
Infrastructure|LI/Projects|FI/006 - Centralised Patch Management|FI/MSG|I14, 2
Infrastructure|LI/Projects|FI/030 - CRM Server Replacement|FI/PDF|I6, 1
Infrastructure|LI/Projects|FI/030 - CRM Server Replacement|FI/MSG|I14, 1
Infrastructure|LI/Projects|FI/New Office Desks|FI/DOC|I0, 1
Infrastructure|LI/TLS documentation|FI/Client documents|FI/DOC|I0, 4
Infrastructure|LI/TLS documentation|FI/Client documents|FI/DOCX|I1, 17
Infrastructure|LI/Licensing|FU/Microsoft License Keys|FI/XLSX|I4, 1
Infrastructure|LI/Procedures|FI/Backup|FI/DOC|I0, 3
Infrastructure|LI/Licensing|FU/Symantec|FI/PDF|I6, 3
Infrastructure|LI/Procedures|FI/Newport Beach Procedures|FI/DOC|I0, 2
Infrastructure|LI/Procedures|FI/Newport Beach Procedures|FI/DOCX|I1, 2
Infrastructure|LI/Procedures|FI/Newport Beach Procedures|FI/PDF|I6, 1
Infrastructure|LI/Procedures|FI/Newport Beach Procedures|FI/VSD|I13, 1
Infrastructure|LI/Procedures|FI/Change Control|FI/DOCX|I1, 1
Infrastructure|LI/Procedures|FI/Server and Desktop Patching|FI/DOCX|I1, 1
Infrastructure|LI/Procedures|FI/Regular Tasks|FI/Daily Checks|FI/DOCX|I1, 1
Infrastructure|LI/Procedures|FI/Regular Tasks|FI/Daily Checks|FI/XLSX|I4, 21
Infrastructure|LI/Procedures|FI/Regular Tasks|FI/Daily Checks|FI/OTHER|I0, 1
Infrastructure|LI/Procedures|FI/Regular Tasks|FI/Weekly Backup Tapes Details|FI/XLSX|I4, 1
Infrastructure|LI/Procedures|FI/Change Control|FI/Archive|FI/DOC|I0, 2
Infrastructure|LI/Procedures|FI/Regular Tasks|FI/Quarterly|FI/DOC|I0, 1
Infrastructure|LI/Procedures|FI/Starter - Leavers Process|FI/DOC|I0, 1
Infrastructure|LI/Procedures|FI/Starter - Leavers Process|FI/DOCX|I1, 6
Infrastructure|LI/Procedures|FI/Starter - Leavers Process|FI/XLSX|I4, 1
Infrastructure|LI/Procedures|FI/Starter - Leavers Process|FI/ZIP|I12, 1
Infrastructure|LI/Procedures|FI/Starter - Leavers Process|FI/MSG|I14, 1
Infrastructure|LI/Procedures|FI/Telephony|FI/DOCX|I1, 2
Infrastructure|LI/Procedures|FI/Tower Bridge House Power Down|FI/MPP|I21, 2
Infrastructure|LI/zz Infrastructure new|FI/PDF|I6, 1
Infrastructure|LI/Procedures|FI/Tower Bridge House Power Down|FI/Archive|FI/MPP|I21, 8
Infrastructure|LI/Documentation|FI/@Risk|FI/DOCX|I1, 1
Infrastructure|LI/Documentation|FI/Intranet|FI/DOCX|I1, 1
Infrastructure|LI/Projects|FI/Windows10 Deployment|FI/Project Tracking|FI/Dashboards|FI/XLSX|I4, 15
Infrastructure|LI/Projects|FI/Windows10 Deployment|FI/PROD|FI/Check Lists|FI/1. Template Folder|FI/XLSX|I4, 2
Infrastructure|LI/Projects|FI/Windows10 Deployment|FI/PROD|FI/Check Lists|FI/2. User Check Lists|FI/EUR|FI/Operations (Administration)|FI/XLSX|I4, 15
Intranet Documents|LU/DOC|I0, 11
Intranet Documents|LU/DOCX|I1, 5
Intranet Documents|LU/PDF|I6, 22
Intranet Documents|LU/DOCX|U1, 1
masterpage|LI/OTHER|I0, 6
Projects|LI/Asia|FU/IT BCP|FI/DOC|I0, 1
Projects|LI/Asia|FU/Service Review Meetings|FI/DOC|I0, 1
Projects|LI/Asia|FU/Projects|FI/F8|FI/DOC|U0, 1
Projects|LI/SAP BI|FI/Blueprint - PLR Data Warehouse and Reporting|FI/DOC|I0, 1
Projects|LI/SAP BI|FI/Blueprint - PLR Data Warehouse and Reporting|FI/PDF|I6, 1
Projects|LI/SAP BI|FI/Blueprint - PLR Data Warehouse and Reporting|FI/JPG|I8, 1
Projects|LI/SAP BI|FI/Blueprint - PLR Data Warehouse and Reporting|FI/PPT|I10, 4
Projects|LI/SAP BI|FI/Blueprint - PLR Data Warehouse and Reporting|FI/VSD|I13, 2
Projects|LI/SAP BI|FI/Blueprint - PLR Data Warehouse and Reporting|FI/MPP|I21, 2
Projects|LI/SAP BI|FI/Blueprint - PLR Data Warehouse and Reporting|FI/OTHER|I0, 1
Projects|LI/SAP BI|FI/Business Objects XIR2 to XIR3 Migration|FI/XLS|I3, 1
Projects|LI/Asia|FU/Projects|FI/F8|FI/Support Project|FI/MPP|I21, 1
Projects|LI/Asia|FU/Projects|FI/F8|FI/Upgrade Project|FI/DOC|I0, 1
Projects|LI/Asia|FU/Projects|FI/F8|FI/Upgrade Project|FI/XLS|I3, 3
Projects|LI/Asia|FU/Projects|FI/F8|FI/Upgrade Project|FI/PDF|I6, 5
Projects|LI/Asia|FU/Projects|FI/F8|FI/Upgrade Project|FI/MPP|I21, 1
Projects|LI/FREDA|FU/Release Archive|FI/Dimension Builder|FI/VSD|I13, 1
Projects|LI/FREDA|FU/Release Archive|FI/Accounting Unit|FI/DOCX|I1, 1
Projects|LI/FREDA|FU/Release Archive|FI/Expense Cube|FI/DOC|I0, 1
Projects|LI/FREDA|FU/Release Archive|FI/Expense Cube|FI/XLSX|I4, 2
Projects|LI/FREDA|FU/Release Archive|FI/MAS|FI/DOCX|I1, 2
Projects|LI/FREDA|FU/Release Archive|FI/MAS|FI/XLSX|I4, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 5|FI/DOCX|I1, 2
Projects|LI/FREDA|FU/Release Archive|FI/Release 5|FI/PDF|I6, 4
Projects|LI/FREDA|FU/Release Archive|FI/FREDA Migration 2016|FI/Project Plan|FU/MPP|I21, 2
Projects|LI/FREDA|FU/Release Archive|FI/Release 3|FI/DOCX|I1, 3
Projects|LI/FREDA|FU/Release Archive|FI/Release 3|FI/XLS|I3, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 3|FI/XLSX|I4, 4
Projects|LI/FREDA|FU/Release Archive|FI/Release 2|FI/DOC|I0, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 2|FI/PDF|I6, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/DOCX|I1, 10
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/XLSX|I4, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/PDF|I6, 2
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/JPG|I8, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/OTHER|I0, 1
Projects|LI/FREDA|FU/Release Archive|FI/FREDA Migration 2016|FI/Documentation|FI/Installation|FI/DOCX|I1, 4
Projects|LI/FREDA|FU/Release Archive|FI/FREDA Migration 2016|FI/Documentation|FI/Installation|FI/XLSX|I4, 1
Projects|LI/FREDA|FU/Release Archive|FI/FREDA Migration 2016|FI/Documentation|FI/Installation|FI/PDF|I6, 2
Projects|LI/FREDA|FU/Release Archive|FI/FREDA Migration 2016|FI/Documentation|FI/Procedures|FI/DOCX|I1, 3
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Design|FI/DOC|I0, 7
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Design|FI/XLS|I3, 6
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Design|FI/XLSX|I4, 2
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Design|FI/VSD|I13, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Diagrams|FI/DOCX|I1, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Diagrams|FI/PPT|I10, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Diagrams|FI/ZIP|I12, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Diagrams|FI/VSD|I13, 4
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Diagrams|FI/OTHER|I0, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Diagrams|FI/FREDA Diagrams - BearingPoint|FI/PNG|I7, 18
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Diagrams|FI/FREDA Diagrams - BearingPoint|FI/ZIP|I12, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Diagrams|FI/FREDA Diagrams - BearingPoint|FI/OTHER|I0, 19
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Requirements|FI/DOC|I0, 5
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Requirements|FI/XLSX|I4, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Production|FI/DOC|I0, 2
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Production|FI/DOCX|I1, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Production|FI/PPT|I10, 2
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Templates|FI/DOC|I0, 4
Projects|LI/FREDA|FU/Release Archive|FI/Release 1|FI/Testing|FI/PPT|I10, 3
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/FREDA Release 4 SQL Scripts|FI/SQL|I15, 19
Projects|LI/FREDA|FU/FREDA 2017|FU/FREDA Release 6|FI/DOCX|I1, 1
Projects|LI/FREDA|FU/FREDA 2017|FU/FREDA Release 6|FI/PPTX|I11, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/Reference|FI/DOCX|I1, 2
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/Reference|FI/XLSX|I4, 1
Projects|LI/FREDA|FU/Release Archive|FI/Release 4|FI/Reference|FI/TXT|I16, 1
Projects|LI/Osprey|FU/DOCX|I1, 6
Projects|LI/Osprey|FU/XLSX|I4, 2
Projects|LI/Osprey|FU/PDF|I6, 22
Projects|LI/Osprey|FU/PPTX|I11, 7
Projects|LI/SICS|FI/SICS4 Project|FI/DOCX|I1, 1
Projects|LI/SICS|FI/SICS4 Project|FI/XLSX|I4, 1
Projects|LI/SICS|FI/SICS4 Project|FI/PDF|I6, 1
Projects|LI/SICS|FI/SICS4 Project|FI/MPP|I21, 1
Projects|LI/FREDA|FU/Release Archive|FI/Retro|FI/DOCX|I1, 6
Projects|LI/FREDA|FU/Release Archive|FI/Retro|FI/XLSX|I4, 2
Projects|LI/FREDA|FU/Release Archive|FI/Retro|FI/SQL|I15, 1
Projects|LI/FREDA|FU/FREDA 2017|FU/FREDA Release 6|FI/Project Plan|FI/MPP|I21, 1
Projects|LI/FREDA|FU/FREDA 2017|FU/FREDA Release 6|FI/Business Requirements|FU/DOCX|I1, 12
Projects|LI/FREDA|FU/FREDA 2017|FU/FREDA Release 6|FI/Business Requirements|FU/XLSX|I4, 2
Projects|LI/FREDA|FU/Release Archive|FI/Retro|FI/Diagrams|FI/OTHER|I0, 3
Projects|LI/FREDA|FU/Release Archive|FI/Retro|FI/Testing|FI/XLSX|I4, 2
Projects|LI/FREDA|FU/Release Archive|FI/Solvency II Implementation|FI/Business Requirements|FI/DOC|I0, 3
Projects|LI/FREDA|FU/Release Archive|FI/Solvency II Implementation|FI/Business Requirements|FI/XLS|I3, 2
Projects|LI/FREDA|FU/Release Archive|FI/Solvency II Implementation|FI/Design|FI/DOC|I0, 1
Projects|LI/FREDA|FU/Release Archive|FI/Solvency II Implementation|FI/Application Code|FI/ZIP|I12, 1
Projects|LI/FREDA|FU/Release Archive|FI/Solvency II Implementation|FI/IT Update Reports|FI/DOC|I0, 18
Projects|LI/FREDA|FU/Release Archive|FI/Solvency II Implementation|FI/IT Update Reports|FI/XLS|I3, 7
